auth_code,subreq_id,aua,sa,asa,ver,tid,license_id,req_datetime,tkn_used_flag,tkn_type,pid_ts,pid_ver,pi_uses_flag,pa_uses_flag,pfa_uses_flag,bio_uses_flag,bt_fmr_uses_flag,bt_fir_uses_flag,bt_iir_uses_flag,pin_uses_flag,otp_uses_flag,pi_used_flag,pa_used_flag,pfa_used_flag,bio_used_flag,bt_fmr_used_flag,bt_fir_used_flag,bt_iir_used_flag,pin_used_flag,otp_used_flag,otp_identifier,lang,pi_name_used_flag,pi_ms,pi_mv,pi_match_score,pi_lname_used_flag,pi_lname_ms,pi_lname_mv,pi_lname_match_score,pi_phone_used_flag,pi_email_used_flag,pi_gender_used_flag,pi_gender,pi_dob_used_flag,pi_dob,pi_dobt_used_flag,pi_dobt,pi_age_used_flag,pi_age,pfa_addr_used_flag,pfa_addr_ms,pfa_addr_mv,pfa_match_score,pfa_laddr_used_flag,pfa_laddr_ms,pfa_laddr_mv,pfa_laddr_match_score,pa_ms,pa_co_used_flag,pa_house_used_flag,pa_street_used_flag,pa_lm_used_flag,pa_loc_used_flag,pa_vtc_used_flag,pa_vtc,pa_po_used_flag,pa_po,pa_subdist_used_flag,pa_subdist,pa_dist_used_flag,pa_dist,pa_state_used_flag,pa_state,pa_pc_used_flag,pa_pc,fmr_count,fir_count,iir_count,finger_match_score,uidai_tfmr,aua_tfmr,finger_match_threshold,fmr_gall_type,fmr_gall_vendor,fmr_sdk_vendor,fmr_sdk_version,fir_gall_type,fir_gall_vendor,fir_sdk_vendor,fir_sdk_version,iir_gall_type,iir_gall_vendor,iir_sdk_vendor,iir_sdk_version,auth_result,error_code,error_classfn,resp_datetime,auth_duration,fdc,idc,udc,locn_lat,locn_lng,locn_vtc_code,locn_subdist_code,locn_dist_code, locn_state_code,locn_pc, enr_ref_id,res_gender,res_birth_day,res_birth_month,res_birth_year,res_dob,res_dobt,res_age,res_pincode,res_vtc_code,res_vtc_name,res_po_name,res_subdist_code,res_subdist_name,res_dist_code,res_dist_name,res_state_code,res_state_name,uid_gen_date,txn,auth_type,hash_uid,locn_alt,lot,bfd_done_flag,finger_matching_type,finger_fusion_perfomed,iris_match_score,iris_threshold,iris_matching_type,iris_fusion_perfomed,auth_xml_size,pid_size,data_type,skey_scheme,ssk_type,ki,kyc_flag
0a6a22ce05254c5bb2868f31034fc6c0,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:04,0,,2015-06-03T00:00:08,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:01:06,1574,NC,NA,UIDAI:SampleClient,,,,,,,560103,b85a19e7-1511-4c31-9aef-062631ffa32a,M,1,1,1958,1/1/1958,A,57,462016,454320,Huzur,R.s.nagar,3198,Huzur,410,Bhopal,23,Madhya Pradesh,2012-12-06T01:30:27,TU:PFA:2015-06-03T00:00:08,D,NA,,P,0,,0,,,,0,4390,236,X,N,,,0,
d375982e442947f1b7cf1c0712e6bfe0,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:07,0,,2015-06-03T00:00:09,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,66,0,,,,0,0,1,F,1,1990,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:01:07,893,NC,NA,UIDAI:SampleClient,,,,,,,560103,c42afec6-ff21-4241-bd84-73fbf47b22f8,F,30,11,1990,11/30/1990,D,24,401201,A0564951,Vasai,Bassein,272108,Vasai,2721,Thane,27,Maharashtra,2012-09-16T23:29:07,TU:POI:2015-06-03T00:00:09,D,NA,,P,0,,0,,,,0,4326,181,X,N,,,0,
05c02c61e2ae427190e944276a0396a7,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:01:05,0,,2015-06-03T00:01:04,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,1,,,,,,,,,,,,,NATIVE,L1,L1,QSSEngine2.0.27,n,300,,2015-06-03T00:01:09,4417,NC,NC,AUTHMON-PRODBDC-01,,,,,,,560103,df56b62e-7ce5-4703-8284-a5641810485a,M,29,11,1984,11/29/1984,V,30,305624,8.2105E+12,Baral,Bijainagar,82105,Masuda,821,Ajmer,8,Rajasthan,2013-02-09T04:06:05,UASMON:0000340000:20150603120104905,I,NA,,P,1,,0,0,42,SLT,0,6656,2230,X,N,,,0,
a042e737307c48479b47d1890ce4369b,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:08,0,,2015-06-03T00:00:11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:01:09,1378,NC,NA,UIDAI:SampleClient,,,,,,,560103,768e3bd0-aeb4-45f7-86c5-34efc5676961,M,28,8,1976,8/28/1976,V,38,500033,577386,Shaikpet,Jubilee Hills,4421,Shaikpet,520,Hyderabad,28,Andhra Pradesh,2013-09-09T10:57:11,TU:PFA:2015-06-03T00:00:11,D,NA,,P,0,,0,,,,0,4370,212,X,N,,,0,
fe3c5f2ac5e04bbb910690ca7c664aed,1,3400234,SERVICEMON,1200,1.6,public,,2015-06-03T00:01:11,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,530,,2015-06-03T00:01:11,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UASMON:00003400234:20150603120111721,,NA,,,,,0,,,,0,0,0,,,,,0,
990af10fbdf74059b1fa2e8778508126,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:01:12,0,,2015-06-03T00:00:15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,100,0,,,,0,0,1,M,1,6/10/1982,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:01:12,219,NC,NA,8800299,,,,,,,400013,6fdaaacb-ca32-484b-acf8-ea0683a2437f,M,10,6,1982,6/10/1982,V,32,122001,58644,Gurgaon,Gurgaon,339,Farrukhnagar,67,Gurgaon,6,Haryana,2013-09-08T11:22:10,3.36982E+15,D,NA,,P,0,,0,,,,0,4402,255,X,N,,,0,
0ee008d9bdb44a7c8e9004595bb0bf41,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:01:12,0,,2015-06-03T00:01:12,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,1,,,,,,,,,,,,,NATIVE,L1,L1,QSSEngine2.0.27,n,300,,2015-06-03T00:01:12,575,NC,NC,AUTHMON-Prod-GNDC,,,,,,,560103,6ca9a08e-0df5-4584-bbd8-cb14e35f844c,M,10,7,1968,7/10/1968,D,46,482001,660084,Jabalpur,Jabalpur,3271,Jabalpur,424,Jabalpur,23,Madhya Pradesh,2014-07-14T19:13:16,UASMON:0000340000:20150603120112223,I,NA,,P,0,,0,0,42,SUT,0,8531,3644,X,N,,,0,
9095ca43854d459fa2994058833cc647,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:01:12,0,,2015-06-03T00:04:46,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,1996,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:01:15,3256,NC,NA,UIDAI:SampleClient,,,,,,,560103,9583606d-db9b-4712-88ab-9afb46b5fdd7,M,22,2,1996,2/22/1996,D,19,606804,649111,Isukalikatteri,Isukkalikatteri,5652,Tiruvannamalai,608,Tiruvannamalai,33,Tamil Nadu,2013-12-22T08:14:00,AU363484:0000360000:20150603120446867,D,NA,,P,0,,0,,,,0,4598,254,X,S,I,13bb6765-f604-4108-90d8-b3cd587cf07d,0,
6f5d906412d94362ad118b3c1d64e78f,1,340000,SERVICEMON,1200,1.6,public,,2015-06-03T00:01:16,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,566,,2015-06-03T00:01:16,44,NC,NC,AUTHMON-Prod-GNDC,,,,,,,560103,,,,,,,,,,,,,,,,,,,,UASMON:0000340000:20150603120116598,,NA,,P,,,0,,,,0,4009,0,X,,,,0,
786a8fb62b734bd18548e98780687bb4,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:18,0,,2015-06-03T00:00:20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,60,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:01:19,956,NC,NA,UIDAI:SampleClient,,,,,,,560103,c95457a8-e43a-4b38-ba24-eb61bb18d622,M,10,4,1983,4/10/1983,D,32,400601,564671,Thane,Kasarvadavali,,,510,Thane,27,Maharashtra,2012-01-07T04:29:36,TU:PFA:2015-06-03T00:00:20,D,NA,,P,0,,0,,,,0,4390,227,X,N,,,0,
2b865bc108c54156b1482fcc8a756023,1,150000,EKYCELOCK,800,1.6,public,0000150000:5,2015-06-03T00:01:21,0,,2015-06-03T00:00:11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1cbf2393afba433595410343f6bebbbc,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:01:22,571,BIOHO8NIT,NA,enBIO10052012XDev09,,,,,,,110016,02cdc616-d16e-4647-92ea-7a352b26137c,M,9,3,1985,3/9/1985,D,30,713203,666316,Durgapur (m Corp.),Durgapur Steel Project,6143,Barddhaman,314,Barddhaman,19,West Bengal,2014-02-12T21:42:17,UKC:0000150000::2015-06-02T23:57:49.049Z,O,NA,,P,0,,0,,,,0,4039,109,X,N,,,1,
b0642b8ba59d48a3a22d843b794f3734,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:01:24,0,,2015-06-03T00:04:58,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,1995,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:01:24,157,NC,NA,UIDAI:SampleClient,,,,,,,560103,a1dead9c-9bea-4a6c-8d59-2e224c90dce9,M,1,1,1994,1/1/1994,A,21,606804,3.30606E+13,Isukalikatteri,Isukkalikatteri,,,3306,Tiruvannamalai,33,Tamil Nadu,2012-01-06T03:24:54,AU363485:0000360000:20150603120458746,D,NA,,P,0,,0,,,,0,4618,257,X,S,I,9a0f5680-209e-47cf-a918-296c527e38d3,0,
9708054c83d347879b46e12f3455ef6f,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:28,0,,2015-06-03T00:00:30,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,66,0,,,,0,0,1,M,1,1983,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:01:28,560,NC,NA,UIDAI:SampleClient,,,,,,,560103,4b5d9963-309d-4fdc-9966-596d59f48034,M,8,9,1983,9/8/1983,D,31,400058,545016,Mumbai,Andheri Railway Station,3824,Mumbai,496,Mumbai,27,Maharashtra,2013-06-02T04:48:15,TU:POI:2015-06-03T00:00:30,D,NA,,P,0,,0,,,,0,4326,180,X,N,,,0,
1d5518902c834cbebb65a8c8593764fb,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:01:29,0,,2015-06-03T00:05:03,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,7/29/1998,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:01:30,423,NC,NA,UIDAI:SampleClient,,,,,,,560103,8a87f8db-da3a-44b0-b92a-82a2af83262e,M,29,7,1998,7/29/1998,D,16,606106,3.31807E+13,Tittakudi,Tittagudi,,,3318,Cuddalore,33,Tamil Nadu,2012-09-16T12:29:30,AU359252:0000360000:20150603120503979,D,NA,,P,0,,0,,,,0,4638,274,X,S,I,eb1f1219-1030-476b-bde7-98fe9bc1ae40,0,
7a9d3337fd13475cb0df254ef237f06a,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:33,0,,2015-06-03T00:00:36,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,66,0,,,,0,0,1,M,1,1988,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:01:33,185,NC,NA,UIDAI:SampleClient,,,,,,,560103,26026a44-097d-4a73-99f3-3c682dccc29d,M,16,4,1988,4/16/1988,D,27,425420,540260,Amalgaon,Amalgaon,3791,Amalner,493,Jalgaon,27,Maharashtra,2014-02-22T20:40:28,TU:POI:2015-06-03T00:00:36,D,NA,,P,0,,0,,,,0,4326,183,X,N,,,0,
64aa75085db2452b8443de059e5c2bf8,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:35,0,,2015-06-03T00:00:38,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,60,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:01:35,213,NC,NA,UIDAI:SampleClient,,,,,,,560103,26026a44-097d-4a73-99f3-3c682dccc29d,M,16,4,1988,4/16/1988,D,27,425420,540260,Amalgaon,Amalgaon,3791,Amalner,493,Jalgaon,27,Maharashtra,2014-02-22T20:40:28,TU:PFA:2015-06-03T00:00:38,D,NA,,P,0,,0,,,,0,4350,202,X,N,,,0,
398e1d401b2d457ab5a843ba80ffb3df,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:36,0,,2015-06-03T00:00:39,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:01:36,367,NC,NA,UIDAI:SampleClient,,,,,,,560103,138be3dd-fdd7-435b-a479-ce4059978e4b,M,9,12,1980,12/9/1980,D,34,401107,564674,Thane,Mira Road,4024,Thane,510,Thane,27,Maharashtra,2015-01-10T01:55:30,TU:PFA:2015-06-03T00:00:39,D,NA,,P,0,,0,,,,0,4414,250,X,N,,,0,
bb17847f6eb541e8a7cf3d00ddf72f13,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:01:40,0,,2015-06-03T00:05:14,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,M,1,1/14/1996,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:01:42,1641,NC,NA,UIDAI:SampleClient,,,,,,,560103,9fc1b8d9-24f9-4136-ab43-e890810c7671,M,14,1,1996,1/14/1996,D,19,600002,634670,Anna Road,Anna Road,5475,Chennai,585,Chennai,33,Tamil Nadu,2014-01-06T17:04:29,AU359253:0000360000:20150603120514654,D,NA,,P,0,,0,,,,0,4618,268,X,S,I,372f2395-d3c1-4428-9b4c-508db3f63e8b,0,
967d1314913446159dc4020cda569963,1,650000,ATTWEB,1800,1.6,public,0000650000:0,2015-06-03T00:01:46,0,,2015-06-03T00:02:30,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,70,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:01:47,388,NC,NA,17911,,,,,,,110011,ca049a81-00d7-4222-8b00-c22240867091,M,22,11,1968,11/22/1968,D,46,285123,9.3502E+12,Kusmara,,,,935,Jalaun,9,Uttar Pradesh,2012-06-01T14:20:04,AuthDemoClient:UIDAI:20130730113146712,F,NA,,P,0,SUT,0,,,,0,5261,529,X,N,,,0,
f5aee34895c34c7ab6d63fe18e390067,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:01:48,0,,2015-06-03T00:00:51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,100,0,,,,0,0,1,M,1,6/5/1989,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:01:49,587,NC,NA,8800299,,,,,,,400013,167fed6f-7915-4ffc-9118-b8a9405d4225,M,12,5,1989,5/12/1989,D,26,342601,94059,Jodhpur,Pipar,596,Jodhpur,112,Jodhpur,8,Rajasthan,2012-12-15T16:58:56,3.36985E+15,D,NA,,P,0,,0,,,,0,4422,258,X,N,,,0,
db499eb7896747fab11813e319fc2d62,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:50,0,,2015-06-03T00:00:53,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:01:52,1439,NC,NA,UIDAI:SampleClient,,,,,,,560103,7eb4af6b-9a22-437c-b0b4-ee2238c525f1,M,13,6,1984,6/13/1984,D,30,628252,650379,Nanalkadu,Vallanad,5666,Srivaikuntam,610,Thoothukkudi,33,Tamil Nadu,2013-11-17T06:04:05,TU:PFA:2015-06-03T00:00:53,D,NA,,P,0,,0,,,,0,4414,240,X,N,,,0,
6aabf8d2ea80401c871cd8e091048fa5,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:01:54,0,,2015-06-03T00:00:56,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:01:54,313,NC,NA,UIDAI:SampleClient,,,,,,,560103,c289dcf8-6667-48aa-817c-2734f1fd7784,M,16,9,1994,9/16/1994,D,20,686013,3.21004E+13,Nattakom S.O,,,,3210,Kottayam,32,Kerala,2012-11-09T20:12:07,TU:PFA:2015-06-03T00:00:56,D,NA,,P,0,,0,,,,0,4326,189,X,N,,,0,
14ea955ecc8c4e2cb864ffd9f6c84772,1,360000,360000,500,1.6,public,0000360000:2,2015-06-03T00:01:57,0,,2015-06-03T00:05:31,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,E,100,0,0,,,,0,0,1,F,1,1971,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:01:58,1513,NC,NA,UIDAI:SampleClient,,,,,,,560103,1bd043c6-04d3-43f9-b9cd-4604d3d7bfde,F,31,5,1971,5/31/1971,D,44,600002,634670,Anna Road,Anna Road,5475,Chennai,585,Chennai,33,Tamil Nadu,2014-01-24T19:33:55,AU363488:0000360000:20150603120531575,D,NA,,P,0,,0,,,,0,4638,273,X,S,I,8b092a03-b6f1-45ec-8ebc-9c9d45d41865,0,
ddce6aba39d641098cd130b90241e826,1,650000,ATTWEB,1800,1.6,public,0000650000:0,2015-06-03T00:02:02,0,,2015-06-03T00:02:45,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,1,,,43,,,42,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:02:02,434,NC,NA,17911,,,,,,,110011,39be5d2a-a1e6-4dc7-8142-0c8528aacd6a,M,1,8,1968,8/1/1968,D,46,262405,05-0512-4EDD2BB873866B1DEC324CF4DDBD596C,Vidora Majhola,,,,512,Udham Singh Nagar,5,Uttarakhand,2011-12-30T11:20:31,AuthDemoClient:UIDAI:20130730113146712,F,NA,,P,0,SUT,0,,,,0,5261,537,X,N,,,0,
33ee28d9980e4957a0c252edfcc632ed,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:02:03,0,,2015-06-03T00:01:06,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:02:04,731,NC,NA,UIDAI:SampleClient,,,,,,,560103,1f061f3f-7e43-48cf-9f81-5b9569c696f5,M,7,4,1964,4/7/1964,D,51,390006,523892,Vadodara,Fatepura,3649,Padra,475,Vadodara,24,Gujarat,2015-03-12T10:49:50,TU:PFA:2015-06-03T00:01:06,D,NA,,P,0,,0,,,,0,4350,196,X,N,,,0,
bfcb1eb962fc4cde839a51b1a1fcd330,1,140000,140000,500,1.6,public,0000140000:18,2015-06-03T00:02:04,0,,2015-06-03T00:01:42,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,,,,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,2,,,95,,,57,ISO,Accenture,Accenture,v4.6,,,,,,,,,y,,,2015-06-03T00:02:04,411,NC,NC,PB090119002,,,,,,,502371,500f97ca-3d9c-4872-99c3-dfab923a5d1b,M,1,1,1992,1/1/1992,A,23,502371,584745,Kalher,Kalher,4746,Kalher,527,Medak,28,Andhra Pradesh,2013-12-03T23:54:39,2.01506E+16,F,NA,,P,0,MUT,1,,,,0,4511,629,X,N,,,0,
8aee7005be324e539e83b15bcfe1fa6f,1,340000,SERVICEMON,1200,1.6,public,0000340000:6,2015-06-03T00:02:05,0,,2015-06-03T00:02:05,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,23,1,P,1,100,0,,,,0,0,0,,0,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,400,,2015-06-03T00:02:06,819,NC,NC,AUTHMON-PRODBDC-01,,,,,,,560103,b0a7c563-d633-444b-b8c8-e0a1a67370cb,M,16,6,1979,6/16/1979,V,35,560062,600297,Doddakallasandra,Doddakallasandra,5199,Bangalore South,538,Bangalore,29,Karnataka,2013-12-10T11:58:38,UASMON:0000340000:20150603120205273,DO,NA,,P,0,,0,,,,0,4029,265,X,N,,,0,
7262ed52ca26405cada62474f8e97355,1,270000,NSDLSA0011,1100,1.6,public,0000270000:4,2015-06-03T00:02:03,0,,2015-06-03T00:01:07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,100,0,0,,,,0,0,1,M,1,7/13/1996,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,100,,2015-06-03T00:02:07,3226,NC,NA,8800299,,,,,,,400013,cbd7985d-a750-44ca-b1a6-1e7016084893,M,13,7,1996,7/13/1996,D,18,500013,28-2805-0766E3AF93706CDC5BD5F79B493BAB83,ramanthapur,,,,2805,Hyderabad,28,Andhra Pradesh,2011-08-06T05:26:49,3.36987E+15,D,NA,,P,0,,0,,,,0,4422,260,X,N,,,0,
0b8a6bb757ef421d986a6eefd64059e7,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:02:06,0,,2015-06-03T00:01:09,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:02:08,2094,NC,NA,UIDAI:SampleClient,,,,,,,560103,75d2db7f-6c5c-4b2c-beac-712adcf9f20e,F,26,5,1972,5/26/1972,V,43,500053,28-2805-DE2BC5648C5CBEF59F3D7F80872EE8CB,hyderabad,,,,2805,Hyderabad,28,Andhra Pradesh,2011-12-11T16:46:43,TU:PFA:2015-06-03T00:01:09,D,NA,,P,0,,0,,,,0,4390,232,X,N,,,0,
2d637c9d565d4c21ad91907b48ef0a8a,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:02:08,0,,2015-06-03T00:01:10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,23,1,P,60,66,0,,,,0,0,1,M,1,1986,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,y,,,2015-06-03T00:02:09,388,NC,NA,UIDAI:SampleClient,,,,,,,560103,bbc94bf1-2889-496f-8709-3c1a3dc659c4,M,19,7,1986,7/19/1986,D,28,535270,595712,Gajapathinagaram,Gajapathinagaram,5067,Gajapathinagaram,534,Vizianagaram,28,Andhra Pradesh,2013-09-25T06:10:11,TU:POI:2015-06-03T00:01:10,D,NA,,P,0,,0,,,,0,4326,180,X,N,,,0,
e6b65e67b60e472692cfbf0e40d61fda,1,740000,740000,1100,1.6,public,0000740000:0,2015-06-03T00:02:09,0,,2015-06-03T00:01:13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,23,0,,,,0,,,,0,0,0,,0,,0,,0,,1,P,55,0,0,,,,,0,0,0,0,0,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,n,200,,2015-06-03T00:02:10,655,NC,NA,UIDAI:SampleClient,,,,,,,560103,c80b0d56-f440-46ec-b25a-b823ff8a0f78,M,1,1,1993,1/1/1993,D,22,335804,85551,UDAIPUR GODARAN,Birdhwal R.S.(Suratgarh),548,Suratgarh,105,Ganganagar,8,Rajasthan,2014-01-01T21:59:16,TU:PFA:2015-06-03T00:01:13,D,NA,,P,0,,0,,,,0,4350,197,X,N,,,0,
